"Status","RelativePath","EuroLength","EuruLength","EuroLastWriteUtc","EuruLastWriteUtc"
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\00_GOVERNANCA\SCHEMAS\EURU_SCHEMA_LEARNING_REPORT_AND_SCORECARD.md","10325","","2026-04-12T19:07:08.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\00_GOVERNANCA\SCHEMAS\EURU_SCHEMA_TRADE_AND_JOURNAL.md","10324","","2026-04-12T19:07:08.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\00_GOVERNANCA\THRESHOLDS\CHANGELOGS\THRESHOLDS_CHANGELOG_system_default_v1.0.0_to_v1.1.0.md","1068","","2026-04-12T19:07:08.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\00_GOVERNANCA\THRESHOLDS\PROFILES\THRESHOLDS_PROFILE_system_default_v1.0.0.md","2065","","2026-04-12T19:07:08.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\00_GOVERNANCA\THRESHOLDS\PROFILES\THRESHOLDS_PROFILE_system_default_v1.1.0.md","2503","","2026-04-12T19:07:08.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\00_MASTER\EURU_DOCUMENT_REGISTRY_OFFICIAL_v1.3.md","7441","","2026-04-11T10:08:48.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\00_MASTER\EURU_HANDOFF_PROMPT_MASTER_REGISTRY_OTHER_IA.md","1116","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\00_MASTER\EURU_MASTER_DOCUMENTO_OFFICIAL_v1.1.md","6535","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\ADR_0001_EURU_CANONICAL_OPERATIONAL_STATE_READ_ONLY.md","1106","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\ADR_0002_EURU_QUALITY_CONTROL_CANONICAL_FOLDER.md","2386","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\Arquivo extra recomendado. Padrao decisao Euru.docx","14357","","2026-03-27T07:01:10.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\backup\DECISOES_ESTRATEGICAS_BACKUP.md","32942","","2026-04-03T15:06:18.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\backup\EURU OS 1.docx","17725","","2026-03-27T06:29:48.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\backup\EURU OS.docx","17088","","2026-03-27T06:31:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\backup\EURU.docx","16076","","2026-03-27T06:18:14.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\backup\GOVERNANCA_DE_MUDANCAS_BACKUP.md","765","","2026-03-28T08:42:40.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\backup\PADRAO_UNIFICADO_DE_STATUS_BACKUP.md","1019","","2026-03-28T08:42:40.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\backup\REGRAS_MAE.docx","14521","","2026-04-02T19:00:10.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\backup\REGRAS_MAE.yaml","818","","2026-04-03T07:06:54.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\backup\RESPONSABILIDADES_HUMANOS_BACKUP.md","1135","","2026-03-28T08:42:40.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\DECISOES_ESTRATEGICAS_REVISADO.md","7325","","2026-04-08T15:35:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_AGENT_DECISION_STANDARD_REVISADO.md","1673","","2026-04-04T19:32:06.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_DOCUMENT_POLICY_OFFICIAL_v1.0.md","4819","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_DOCUMENT_TEMPLATE_HEADER_CHANGELOG.md","434","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_GOVERNANCE_LEGACY_TRIAGE_OFFICIAL_v1.0.md","5735","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_GOVERNANCE_OPERATIONAL_STATE_OFFICIAL_v1.0.md","4200","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_GOVERNANCE_POLICY_ChangeManagement_OFFICIAL_v1.0.md","3021","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_GOVERNANCE_POLICY_HumanResponsibilities_OFFICIAL_v1.0.md","2743","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_GOVERNANCE_POLICY_LegacyMigration_OFFICIAL_v1.0.md","4542","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_GOVERNANCE_RULES_MasterRules_OFFICIAL_v1.1.md","3548","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_GOVERNANCE_STANDARD_StatusDefinitions_OFFICIAL_v1.0.md","4184","","2026-04-11T10:09:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_OS_1_REVISADO.md","3351","","2026-04-04T19:32:06.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\EURU_OS_REVISADO.md","4280","","2026-04-04T19:32:06.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\GOVERNANCA_DE_MUDANCAS_REVISADO.md","1599","","2026-04-04T19:32:06.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\PADRAO_UNIFICADO_DE_STATUS_REVISADO.md","1807","","2026-04-04T19:32:06.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\README_GOVERNANCE.md","1528","","2026-04-04T19:38:02.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\REGRAS_MAE_REVISADO_SUMMARY.md","2252","","2026-04-04T19:32:06.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\REGRAS_MAE_REVISADO.md","1738","","2026-04-04T19:32:06.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\01_GOVERNANCA\RESPONSABILIDADES_HUMANOS_REVISADO.md","2357","","2026-04-04T19:32:06.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\API_KEYS_E_PERMISSOES_REVISADO (1).docx","12207","","2026-04-05T04:59:50.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\backup\API Keys e Permiss#U00f5es do Euru.docx","17472","","2026-03-27T06:31:54.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\backup\CONTA_E_KYC.md","241","","2026-03-28T08:42:40.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\backup\DEMO_TRADING.md","361","","2026-03-28T08:42:40.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\backup\Passos.docx","34855","","2026-03-27T06:27:24.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\backup\SEGURANCA_E_2FA.md","377","","2026-03-28T08:42:40.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\BINANCE_VERIFY.md","364","","2026-03-28T08:42:40.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\CONTA_E_KYC_REVISADO.docx","10568","","2026-04-05T05:00:24.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\DEMO_TRADING_REVISADO.docx","11105","","2026-04-05T04:59:56.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\exchangeInfo\iPrestrictions questions and KEYS.docx","260747","","2026-03-27T20:21:52.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\02_BINANCE_SETUP\SEGURANCA_E_2FA_REVISADO.docx","10736","","2026-04-05T05:00:02.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\03_ARQUITETURA\EURU_ARCHITECTURE_DIAGRAM_PipelineLogic_OFFICIAL_v1.0.md","6617","","2026-04-11T10:09:26.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\03_ARQUITETURA\PIPELINE_DIAGRAM.md","27441","","2026-04-05T14:38:46.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\01_SCOUT\BRIEFING_FINAL.md","2092","","2026-04-05T12:17:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\01_SCOUT\OUTPUT_FORMAT_FINAL.md","1963","","2026-04-05T12:20:04.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\01_SCOUT\PROMPT_REVISADO.md","1355","","2026-04-05T12:10:54.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\02_FLOW_ANALYST\BRIEFING_FINAL.md","2027","","2026-04-05T12:21:42.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\02_FLOW_ANALYST\OUTPUT_FORMAT_FINAL.md","2105","","2026-04-05T12:23:10.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\02_FLOW_ANALYST\PROMPT_REVISADO.md","505","","2026-04-05T12:11:10.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\03_NEWS_SENTINEL\BRIEFING_FINAL.md","1984","","2026-04-05T12:24:18.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\03_NEWS_SENTINEL\OUTPUT_FORMAT_FINAL.md","2262","","2026-04-05T12:25:14.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\03_NEWS_SENTINEL\PROMPT_REVISADO.md","483","","2026-04-05T12:11:22.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\04_QUANT_RISK_OFFICER\BRIEFING_FINAL.md","2038","","2026-04-05T12:28:34.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\04_QUANT_RISK_OFFICER\OUTPUT_FORMAT_FINAL.md","2090","","2026-04-05T12:29:36.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\04_QUANT_RISK_OFFICER\PROMPT_REVISADO.md","516","","2026-04-05T12:11:32.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\05_EXECUTION_ORCHESTRATOR\BRIEFING_FINAL.md","2280","","2026-04-05T12:30:50.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\05_EXECUTION_ORCHESTRATOR\OUTPUT_FORMAT_FINAL.md","2561","","2026-04-05T12:32:58.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\05_EXECUTION_ORCHESTRATOR\PROMPT_REVISADO.md","526","","2026-04-05T12:11:44.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\06_DEVOPS_GUARDIAO\06_DEVOPS_GUARDIAO_PROMPT_REVISADO.docx","10824","","2026-04-05T13:20:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\06_DEVOPS_GUARDIAO\BRIEFING_FINAL.md","2045","","2026-04-05T12:34:32.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\06_DEVOPS_GUARDIAO\EURU_AGENTS_DEVOPS_GUARDIAO_PROMPT_OFFICIAL_v1.0.md","5518","","2026-04-11T10:09:14.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\06_DEVOPS_GUARDIAO\OUTPUT_FORMAT_FINAL.md","2052","","2026-04-05T12:35:54.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\07_JOURNAL_AUDITOR\07_JOURNAL_AUDITOR_PROMPT_REVISADO.docx","10868","","2026-04-05T13:22:06.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\07_JOURNAL_AUDITOR\BRIEFING_FINAL.md","1973","","2026-04-05T12:36:56.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\07_JOURNAL_AUDITOR\EURU_AGENTS_JOURNAL_AUDITOR_PROMPT_OFFICIAL_v1.0.md","5491","","2026-04-11T10:09:14.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\07_JOURNAL_AUDITOR\OUTPUT_FORMAT_FINAL.md","2117","","2026-04-05T12:37:54.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\08_SCORE_ENGINE\BRIEFING_FINAL.md","1650","","2026-04-05T12:38:48.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\08_SCORE_ENGINE\OUTPUT_FORMAT_FINAL.md","2159","","2026-04-05T12:39:44.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\08_SCORE_ENGINE\PROMPT_REVISADO.md","1334","","2026-04-05T12:12:24.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\08_WATCHDOG\08_WATCHDOG_PROMPT_REVISADO.txt","6920","","2026-04-05T13:28:30.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\08_WATCHDOG\BRIEFING_FINAL.md","1637","","2026-04-05T12:43:20.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\08_WATCHDOG\OUTPUT_FORMAT_FINAL.md","2130","","2026-04-05T12:44:34.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\BRIEFING_FINAL.md","2087","","2026-04-05T12:40:52.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\OUTPUT_FORMAT_FINAL.md","3097","","2026-04-05T12:42:18.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\09_MAC_PLAYBOOK_ANALYST\PROMPT_REVISADO.md","1382","","2026-04-05T12:13:02.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\11_QUALITY_CONTROL\BRIEFING_FINAL.md","2902","","2026-04-11T10:09:14.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\11_QUALITY_CONTROL\EURU_AGENTS_QUALITY_CONTROL_PROMPT_OFFICIAL_v1.0.md","2884","","2026-04-11T10:09:14.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\11_QUALITY_CONTROL\OUTPUT_FORMAT_FINAL.md","2913","","2026-04-11T10:09:14.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\04_AGENTES\Abaixo est#U00e3o os arquivos prontos para os 7 agentes.docx","37203","","2026-03-27T06:59:16.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_DailyOperation_OFFICIAL_v1.0.md","2579","","2026-04-11T10:09:26.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_PostTrade_OFFICIAL_v1.0.md","2115","","2026-04-11T10:09:26.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_PreTrade_OFFICIAL_v1.0.md","2124","","2026-04-11T10:09:26.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\05_PROMPTS\EURU_OPERATIONS_PROMPT_WeeklyReview_OFFICIAL_v1.0.md","3173","","2026-04-11T10:09:26.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\05_PROMPTS\MASTER_PROMPT_EURU_REVISADO.docx","19017","","2026-04-05T13:33:00.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\05_PROMPTS\PROMPT_DAILY_OPERATION.md","4736","","2026-04-05T14:47:58.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\05_PROMPTS\PROMPT_POST_TRADE.md","4907","","2026-04-05T14:48:42.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\05_PROMPTS\PROMPT_PRE_TRADE.md","4690","","2026-04-05T14:48:16.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\05_PROMPTS\PROMPT_WEEKLY_REVIEW.md","6247","","2026-04-05T14:50:00.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\06_RISCO_E_EXECUCAO\EURU_RISK_FRAMEWORK_RiskMatrix_OFFICIAL_v1.0.md","2654","","2026-04-11T10:09:26.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\06_RISCO_E_EXECUCAO\EURU_RISK_POLICY_ExitPolicy_OFFICIAL_v1.0.md","3825","","2026-04-11T10:09:26.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\06_RISCO_E_EXECUCAO\RISK_MATRIX.md","15508","","2026-04-05T14:42:48.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\07_OPERACAO\CHECKLIST_PRE_TRADE_v2.txt","7562","","2026-04-05T13:46:08.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\07_OPERACAO\EURU_OPERATIONS_POLICY_ReadOnlyMode_OFFICIAL_v1.0.md","3472","","2026-04-11T10:09:26.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\07_OPERACAO\EURU_OPERATIONS_RUNBOOK_DocumentalBacklog_OFFICIAL_v1.0.md","8102","","2026-04-11T10:09:26.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\07_OPERACAO\MODO_READ_ONLY.txt","8392","","2026-04-05T14:02:18.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\07_OPERACAO\Politica_Saida_Completa_Euru.txt","6124","","2026-04-03T16:47:30.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\07_OPERACAO\SIMULATE_SETUP.md","19191","","2026-04-05T14:53:22.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\07_OPERACAO\SOP_DIARIO_v2.txt","9744","","2026-04-05T13:45:32.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\07_OPERACAO\SOP_SEMANAL.txt","10130","","2026-04-05T14:01:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\07_OPERACAO\Teste_Integrado_Pipeline.txt","7440","","2026-04-05T14:02:40.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-09.md","6941","","2026-04-12T19:26:08.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-10.md","10918","","2026-04-12T19:26:08.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\JOURNAL_2026-04-11.md","15656","","2026-04-12T19:26:08.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_001.md","11869","","2026-04-12T19:26:20.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_002.md","10804","","2026-04-12T19:26:20.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\PAPER_TRADE_003.md","16491","","2026-04-12T19:26:20.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\JOURNAL_TRADES\Template_JOURNAL.docx","21484","","2026-04-02T05:52:36.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-06.md","7444","","2026-04-12T19:26:32.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-07.md","7444","","2026-04-12T19:26:32.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-08.md","7444","","2026-04-12T19:26:34.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-09.md","7444","","2026-04-12T19:26:34.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\ASIAN_REPORT_2026-04-10.md","7444","","2026-04-12T19:26:34.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\Scorecard Di#U00e1rio do Euru.docx","16803","","2026-04-01T05:07:46.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-01.md","2297","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-02.md","7157","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-03.md","7547","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-04.md","17734","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-05.md","17642","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-06.md","17343","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-07.md","17581","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-08.md","17213","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-09.md","17611","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-10.md","17320","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\SCORECARDS\SCOUT_REPORT_2026-04-11.md","17540","","2026-04-12T19:26:28.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\WATCHLISTS\EURU_DATA_WATCHLIST_OfficialWatchlist_OFFICIAL_v1.2.md","8168","","2026-04-11T11:48:24.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\WATCHLISTS\watchlist_core.docx","14480","","2026-03-27T07:23:52.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\08_DADOS_E_JOURNAL\WATCHLISTS\WATCHLIST_OFICIAL.md","5607","","2026-04-03T14:43:24.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\09_LOGS_E_INCIDENTES\Changelog do Euru.docx","20563","","2026-04-05T19:11:38.0000000Z",""
"SOURCE_ONLY","Euru_TOS_MIGRATED\Euru_TOS\09_LOGS_E_INCIDENTES\EURU_LOGS_REGISTRY_IncidentLog_OFFICIAL_v1.0.md","1807","","2026-04-11T10:09:26.0000000Z",""
